Capacity,Episode,Econ_Reward,Days_Failed,Deaths,Lambda
500,96,197.47542022466655,42.0,62,1.57610000000005
500,97,197.30304895639426,42.0,74,1.5981000000000476
500,98,197.19228777885436,42.0,73,1.6201000000000452
500,99,197.43965039253243,0.0,0,1.6001000000000474
500,100,197.87700670957562,43.0,68,1.6231000000000448
500,101,197.5613364577293,43.0,62,1.6461000000000423
500,102,197.70174727439883,31.0,50,1.657100000000041
500,103,197.59719970226286,43.0,82,1.6801000000000386
500,104,197.53038051128394,37.0,59,1.6971000000000367
500,105,197.77442480325695,40.0,79,1.7171000000000345
500,106,197.57641901969913,31.0,50,1.7281000000000333
500,107,197.93572609424584,41.0,68,1.749100000000031
500,108,197.84175590276712,35.0,66,1.7641000000000293
500,109,197.87808120250702,39.0,63,1.7831000000000272
500,110,197.7150638341904,42.0,68,1.8051000000000248
500,111,197.3505898594857,0.0,0,1.785100000000027
500,112,197.49617648124692,43.0,68,1.8081000000000245
500,113,197.90999237298976,44.0,74,1.8321000000000218
500,114,197.61855248212822,37.0,64,1.84910000000002
500,115,197.5684832572937,44.0,64,1.8731000000000173
500,116,198.0503784418107,0.0,0,1.8531000000000195
500,117,197.49890393018723,42.0,67,1.875100000000017
500,118,197.78180742263797,44.0,61,1.8991000000000144
500,119,197.403558087349,38.0,67,1.9171000000000125
500,120,197.8021254777909,0.0,0,1.8971000000000147
500,121,197.4407967686653,40.0,71,1.9171000000000125
500,122,197.56139196157454,40.0,81,1.9371000000000103
500,123,197.3270117759705,37.0,46,1.9541000000000084
500,124,197.79153708219525,44.0,81,1.9781000000000057
500,125,197.44826815128332,43.0,73,2.001099999999987
500,126,197.60795375108717,44.0,60,2.0250999999999686
500,127,197.60761103630065,41.0,68,2.04609999999994
500,128,197.6426956892013,42.0,67,2.068099999999912
500,129,197.39824187755576,43.0,68,2.091099999999884
500,130,197.5479933977128,43.0,73,2.114099999999856
500,131,197.48274326324466,41.0,61,2.1350999999998277
500,132,197.47363440990446,40.0,56,2.155099999999799
500,133,197.50163974761966,43.0,84,2.178099999999771
500,134,197.30636123418813,41.0,69,2.1990999999997425
500,135,197.57461614608766,41.0,66,2.220099999999714
500,136,197.9745632648468,42.0,77,2.242099999999686
500,137,197.753169798851,42.0,56,2.2640999999996576
500,138,197.87864121198658,34.0,54,2.2780999999996268
500,139,197.48671461343775,41.0,54,2.2990999999995982
500,140,197.64287496805204,39.0,65,2.318099999999569
500,141,197.5933477640153,0.0,0,2.298099999999527
500,142,197.5265198826789,40.0,61,2.318099999999498
500,143,197.5623261928558,43.0,80,2.34109999999947
500,144,197.2248959302903,42.0,74,2.363099999999442
500,145,197.33090519905096,44.0,85,2.3870999999994145
500,146,197.2298520803451,43.0,73,2.4100999999993866
500,147,197.71306941509243,42.0,79,2.4320999999993584
500,148,197.94445164203646,39.0,55,2.4510999999993293
500,149,197.95018080472957,36.0,55,2.467099999999299
500,150,197.59410060644137,22.0,51,2.469099999999264
500,151,197.54488103389738,40.0,71,2.4890999999992354
500,152,197.5590752840042,41.0,65,2.510099999999207
500,153,197.84211403131482,41.0,68,2.5310999999991783
500,154,197.5121042251587,42.0,74,2.55309999999915
500,155,197.540251648426,0.0,0,2.533099999999108
500,156,197.3730442404747,41.0,69,2.5540999999990794
500,157,197.51089769601822,43.0,61,2.5770999999990516
500,158,197.67750078439715,40.0,56,2.5970999999990227
500,159,197.47748066186904,43.0,56,2.620099999998995
500,160,197.6325960278511,43.0,60,2.643099999998967
500,161,197.82638351917268,45.0,74,2.66809999999894
500,162,197.32247444391254,33.0,58,2.6810999999989087
500,163,197.86492596864704,42.0,57,2.7030999999988805
500,164,197.62598935365682,44.0,85,2.727099999998853
500,165,197.91287921667094,43.0,69,2.750099999998825
500,166,197.44225546121598,42.0,63,2.772099999998797
500,167,197.40523722171773,42.0,79,2.794099999998769
500,168,198.06139513254163,43.0,59,2.817099999998741
500,169,197.67384893894197,42.0,63,2.8390999999987128
500,170,197.23682188987723,45.0,76,2.8640999999986856
500,171,197.5147941589355,0.0,0,2.8440999999986434
500,172,197.34835879802705,42.0,78,2.866099999998615
500,173,197.70344518423076,0.0,0,2.846099999998573
500,174,197.42455348968505,0.0,0,2.826099999998531
500,175,197.75639610290526,42.0,72,2.8480999999985026
500,176,197.5346896767616,43.0,88,2.8710999999984748
500,177,197.55434486866002,41.0,77,2.8920999999984462
500,178,198.00690383911135,12.0,43,2.884099999998408
500,179,197.499485218525,39.0,63,2.903099999998379
500,180,197.790293431282,0.0,0,2.8830999999983367
500,181,197.78156770467757,43.0,74,2.906099999998309
500,182,197.70883399248126,44.0,76,2.9300999999982813
500,183,197.64918649196628,40.0,74,2.9500999999982525
500,184,197.65966852903378,37.0,78,2.9670999999982226
500,185,197.77567689418794,43.0,66,2.9900999999981948
500,186,197.1902586698532,42.0,67,3.0120999999981666
500,187,198.0938894152641,41.0,60,3.033099999998138
500,188,197.3947142720223,43.0,62,3.05609999999811
500,189,197.47252526283256,40.0,73,3.0760999999980814
500,190,197.7742953419686,41.0,68,3.097099999998053
500,191,197.42894769907002,41.0,68,3.1180999999980243
500,192,197.73800201416014,41.0,80,3.139099999997996
500,193,197.69407594203946,45.0,74,3.1640999999979686
500,194,197.85490545034406,39.0,66,3.1830999999979395
500,195,197.75057950019837,39.0,71,3.2020999999979103
500,196,197.64677958488468,39.0,69,3.221099999997881
500,197,197.5074804186821,40.0,73,3.2410999999978523
500,198,197.46861281394965,41.0,77,3.2620999999978237
500,199,197.7430365204811,41.0,94,3.2830999999977952
500,200,197.76138608455662,41.0,78,3.3040999999977667
500,201,197.0538627624513,40.0,72,3.324099999997738
500,202,197.35459736585616,42.0,81,3.3460999999977097
500,203,197.54053242206578,44.0,80,3.370099999997682
500,204,197.7298576116562,0.0,0,3.35009999999764
500,205,198.03607382774356,42.0,74,3.372099999997612
500,206,197.68188322782518,36.0,80,3.3880999999975816
500,207,197.96050827503197,34.0,57,3.4020999999975507
500,208,197.8483205914498,38.0,72,3.4200999999975212
500,209,197.47091361284254,0.0,32,3.400099999997479
500,210,197.64236978292462,39.0,50,3.41909999999745
500,211,197.58641761541364,42.0,86,3.4410999999974217
500,212,197.5853100061418,37.0,52,3.458099999997392
500,213,197.6113645553589,41.0,58,3.4790999999973633
500,214,197.69803380966192,43.0,72,3.5020999999973355
500,215,197.82438058853134,41.0,76,3.523099999997307
500,216,197.531123161316,42.0,89,3.5450999999972788
500,217,197.68719303607932,42.0,79,3.5670999999972506
500,218,197.83924528360367,38.0,55,3.585099999997221
500,219,197.3403483629227,38.0,62,3.6030999999971915
500,220,198.0173625588417,41.0,70,3.624099999997163
500,221,197.33081486225126,4.0,48,3.608099999997122
500,222,197.6041244864465,38.0,64,3.6260999999970926
500,223,197.52258894443514,37.0,54,3.643099999997063
500,224,197.73566398620605,40.0,58,3.663099999997034
500,225,197.7765259385109,41.0,67,3.6840999999970054
500,226,197.32567113637933,39.0,65,3.7030999999969763
500,227,197.54828643798825,42.0,58,3.725099999996948
500,228,197.8926885128021,40.0,74,3.7450999999969192
500,229,197.3721478104591,43.0,88,3.7680999999968914
500,230,198.00717942714698,45.0,61,3.793099999996864
500,231,197.69206918478014,42.0,64,3.815099999996836
500,232,197.6653945803642,41.0,80,3.8360999999968075
500,233,197.5209725737571,44.0,74,3.86009999999678
500,234,197.64146648645405,43.0,79,3.883099999996752
500,235,197.36322342157368,43.0,71,3.9060999999967243
500,236,197.69868526458743,41.0,64,3.927099999996696
500,237,197.81646449565892,43.0,76,3.950099999996668
500,238,197.61131169795996,44.0,68,3.9740999999966404
500,239,197.77659864425658,40.0,79,3.994099999996622
500,240,198.06733161211014,40.0,74,4.014099999996614
500,241,197.8205982089043,41.0,77,4.035099999996638
500,242,197.51602765321738,42.0,61,4.0570999999966615
500,243,197.8218412518501,32.0,54,4.06909999999669
500,244,197.4647600173951,42.0,71,4.091099999996714
500,245,197.59891113042835,42.0,65,4.113099999996737
500,246,197.41962058544158,39.0,70,4.132099999996762
500,247,197.28697626590733,40.0,67,4.1520999999967865
500,248,197.36988903284072,43.0,67,4.175099999996809
500,249,197.80678758621218,43.0,59,4.198099999996832
500,250,197.30082826614384,42.0,65,4.220099999996855
500,251,197.82887740135183,43.0,68,4.243099999996878
500,252,197.6150908231735,42.0,77,4.2650999999969015
500,253,197.66241271495824,44.0,70,4.289099999996924
500,254,197.66026515960698,43.0,85,4.3120999999969465
500,255,197.73304336071013,40.0,74,4.332099999996971
500,256,197.77937619686136,41.0,50,4.353099999996995
500,257,197.70372821092616,45.0,69,4.3780999999970165
500,258,197.70287455320357,39.0,68,4.3970999999970415
500,259,197.77693949937824,41.0,64,4.418099999997065
500,260,197.801649081707,34.0,43,4.432099999997093
500,261,197.58551084995267,43.0,74,4.455099999997116
500,262,197.45944631099707,40.0,78,4.47509999999714
500,263,197.54239612817764,0.0,0,4.455099999997187
500,264,198.00571740865712,42.0,59,4.47709999999721
500,265,197.94151991605762,41.0,66,4.498099999997234
500,266,197.68421345949164,39.0,59,4.517099999997259
500,267,197.2768432736397,38.0,71,4.535099999997285
500,268,197.5584984660149,43.0,83,4.5580999999973075
500,269,197.79225823879233,41.0,83,4.579099999997331
500,270,197.48995536565778,39.0,63,4.598099999997356
500,271,197.54505841732026,44.0,69,4.622099999997379
500,272,197.4286555528642,28.0,50,4.63009999999741
500,273,197.46402126550672,44.0,64,4.654099999997432
500,274,197.326053583622,40.0,76,4.674099999997456
500,275,197.41239718198776,43.0,66,4.697099999997479
500,276,197.48639822006223,41.0,80,4.718099999997503
500,277,197.42340085506444,43.0,67,4.741099999997526
500,278,197.0333398222923,42.0,71,4.763099999997549
500,279,197.67294256687163,43.0,68,4.786099999997572
500,280,197.87292943000807,42.0,61,4.808099999997595
500,281,197.833945953846,38.0,71,4.826099999997621
500,282,197.50364829301844,40.0,63,4.846099999997645
500,283,197.66616930961607,42.0,76,4.868099999997669
500,284,197.07924822568899,0.0,0,4.848099999997715
500,285,198.16162610054016,43.0,74,4.871099999997738
500,286,197.69223254919052,43.0,74,4.894099999997761
500,287,197.4046051144599,0.0,0,4.874099999997807
500,288,197.61952258348464,44.0,84,4.89809999999783
500,289,197.8396226525306,41.0,74,4.9190999999978535
500,290,197.89269355535504,41.0,72,4.940099999997877
500,291,197.83103042840958,41.0,63,4.961099999997901
500,292,197.356324493885,40.0,56,4.981099999997926
500,293,198.11223901510238,43.0,56,4.991700000000019
500,294,197.8094934344292,0.0,0,4.971700000000066
500,295,197.1562599897385,43.0,86,4.990100000000023
500,296,197.6060818552972,40.0,70,4.990300000000023
500,297,197.326485991478,40.0,69,4.992600000000017
500,298,197.52053154706957,32.0,67,4.99130000000002
500,299,197.65848746299756,39.0,66,4.99130000000002
500,300,197.58592698574066,43.0,81,4.991100000000021
500,301,198.0637954592705,41.0,46,4.992700000000017
500,302,197.5169329166412,38.0,73,4.990900000000021
500,303,197.66415647268292,38.0,60,4.991000000000021
500,304,197.3891971111298,43.0,68,4.993100000000016
500,305,197.05126817226403,43.0,71,4.992100000000018
500,306,197.82442486286166,42.0,73,4.990800000000021
500,307,197.64792982339864,41.0,56,4.992100000000018
500,308,197.39842401742928,38.0,70,4.992000000000019
500,309,197.9275046944618,41.0,51,4.992600000000017
500,310,197.3074007153512,41.0,61,4.990900000000021
500,311,197.2641316413879,40.0,54,4.99130000000002
500,312,197.557614159584,41.0,91,4.990400000000022
500,313,198.05514998435967,44.0,59,4.990800000000021
500,314,197.57513971328737,0.0,0,4.970800000000068
500,315,197.65114364624017,42.0,69,4.992200000000018
500,316,197.39587198495872,0.0,0,4.972200000000065
500,317,197.08366560935977,41.0,67,4.99160000000002
500,318,197.41434632539747,46.0,78,4.992000000000019
500,319,197.4423408269883,0.0,0,4.972000000000065
500,320,197.13265547752374,37.0,60,4.989000000000091
500,321,197.78640058040614,38.0,54,4.991100000000021
500,322,197.34926584959032,39.0,61,4.992200000000018
500,323,197.68218671083454,44.0,78,4.991100000000021
500,324,197.75845854282377,43.0,61,4.991800000000019
500,325,197.63406687974927,41.0,71,4.990300000000023
500,326,197.96096607446668,36.0,41,4.992400000000018
500,327,197.3287846803665,43.0,84,4.991700000000019
500,328,198.0336467146873,42.0,58,4.994500000000013
500,329,197.48302679061882,38.0,71,4.994100000000014
500,330,197.5412613749504,43.0,75,4.990600000000022
500,331,197.48180005550387,41.0,70,4.993300000000016
500,332,197.51924562454218,10.0,36,4.983300000000057
500,333,197.59217803478228,41.0,63,4.993900000000014
500,334,197.8853463411331,0.0,0,4.973900000000061
500,335,197.51212432384486,39.0,67,4.99150000000002
500,336,197.73961749076852,41.0,54,4.992800000000017
500,337,197.418942630291,42.0,79,4.991000000000021
500,338,197.7238857984543,45.0,71,4.991000000000021
500,339,198.2417117118836,41.0,68,4.990300000000023
500,340,197.35807905197134,40.0,65,4.9942000000000135
500,341,197.47993005514144,40.0,61,4.99150000000002
500,342,197.41064687967298,41.0,75,4.991900000000019
500,343,197.86559648513793,0.0,0,4.9719000000000655
500,344,197.5046712875366,40.0,89,4.99130000000002
500,345,197.8492223143578,34.0,64,4.990700000000022
500,346,197.33937432765953,42.0,66,4.9899000000000235
500,347,197.56740880012512,46.0,69,4.990000000000023
500,348,197.726877605915,42.0,68,4.990500000000022
500,349,197.360082769394,0.0,0,4.970500000000069
500,350,198.0169081926345,0.0,0,4.950500000000115
500,351,197.56156909465787,37.0,62,4.9675000000001415
500,352,197.96614556312556,39.0,67,4.9865000000001665
500,353,197.76851772069935,41.0,71,4.991700000000019
500,354,198.10894687175752,34.0,47,4.9929000000000165
500,355,197.72070984840386,40.0,78,4.990700000000022
500,356,197.3753901720047,45.0,77,4.992700000000017
500,357,197.81578911542886,42.0,83,4.993500000000015
500,358,197.85249586105348,42.0,88,4.992600000000017
500,359,197.4872382521629,42.0,69,4.990200000000023
500,360,197.45874400138862,44.0,62,4.991900000000019
500,361,197.59092404842377,44.0,76,4.9912000000000205
500,362,197.50267826318745,44.0,68,4.991900000000019
500,363,197.53679285049455,43.0,59,4.991900000000019
500,364,197.44357718229293,39.0,68,4.99140000000002
500,365,197.65187059640877,45.0,73,4.992600000000017
500,366,198.04454817771912,42.0,72,4.99160000000002
500,367,197.43342659473413,0.0,0,4.971600000000066
500,368,197.4409345626831,39.0,67,4.990600000000091
500,369,197.37814433574684,39.0,70,4.9899000000000235
500,370,197.65878568887703,42.0,62,4.9912000000000205
500,371,197.54950383901607,42.0,65,4.990900000000021
500,372,197.8967270970344,0.0,0,4.970900000000068
500,373,197.93389550447466,41.0,76,4.991900000000092
500,374,197.5674125909805,40.0,73,4.992600000000017
500,375,197.2315995573998,39.0,67,4.9929000000000165
500,376,197.323837685585,0.0,0,4.972900000000063
500,377,197.42273581027976,42.0,74,4.991900000000019
500,378,197.58734573125844,43.0,69,4.996900000000007
500,379,197.46386051177984,40.0,58,4.991000000000021
500,380,197.54934619665136,42.0,80,4.990000000000023
500,381,197.38655745983124,0.0,0,4.97000000000007
500,382,197.71957595348354,40.0,80,4.990000000000094
500,383,197.26522476673134,42.0,58,4.990400000000022
500,384,197.50558702945713,41.0,77,4.993000000000016
500,385,197.5000177264213,39.0,57,4.992400000000018
500,386,197.26136875152588,37.0,62,4.994000000000014
500,387,197.58995387554168,41.0,77,4.990900000000021
500,388,197.71320770978926,42.0,67,4.993000000000016
500,389,197.770753109455,40.0,70,4.990600000000022
500,390,197.49874271154394,43.0,65,4.99150000000002
500,391,197.51076984405523,41.0,62,4.994100000000014
500,392,197.57792620658884,43.0,64,4.991900000000019
500,393,197.96236121654513,42.0,69,4.990900000000021
500,394,197.7179266810418,42.0,61,4.99140000000002
500,395,197.77058452367783,41.0,85,4.993100000000016
500,396,197.76021893024443,38.0,62,4.99150000000002
500,397,197.64449394941335,45.0,75,4.99130000000002
500,398,197.7962555527687,40.0,72,4.990800000000021
500,399,197.23969997167592,32.0,56,4.990900000000021
500,400,197.53478523492808,0.0,0,4.970900000000068
500,401,197.4038577437401,42.0,75,4.9925000000000175
500,402,197.60690346956255,39.0,64,4.99130000000002
500,403,197.87441097497938,44.0,70,4.990500000000022
500,404,197.62615972757337,40.0,69,4.992200000000018
500,405,197.5866055130959,43.0,71,4.990700000000022
500,406,197.36325342655186,39.0,69,4.993100000000016
500,407,197.60035229921343,40.0,61,4.990100000000023
500,408,197.42031806707374,45.0,71,4.9912000000000205
500,409,197.44308462142936,40.0,63,4.991800000000019
500,410,197.6974509835244,42.0,72,4.989800000000024
500,411,197.61453399658208,40.0,64,4.993900000000014
500,412,197.89041639566423,36.0,55,4.9899000000000235
500,413,197.6354548692702,44.0,91,4.9929000000000165
500,414,197.4883561253547,43.0,52,4.991000000000021
500,415,197.1979950904845,46.0,63,4.99130000000002
500,416,197.3507937073708,40.0,66,4.99140000000002
500,417,197.4532799839973,44.0,75,4.991100000000021
500,418,197.29017360210415,42.0,58,4.990300000000023
500,419,197.6697906136513,42.0,65,4.991700000000019
500,420,197.42191140651707,41.0,55,4.990700000000022
500,421,197.4981003761292,43.0,73,4.990400000000022
500,422,197.9891414284706,43.0,67,4.990900000000021
500,423,198.26485964059833,39.0,62,4.992200000000018
500,424,197.38386856317518,35.0,71,4.990300000000023
500,425,197.4688345432282,37.0,67,4.992200000000018
500,426,196.89262866973883,41.0,51,4.993000000000016
500,427,197.86686674356451,42.0,71,4.99150000000002
500,428,197.82179833650596,44.0,78,4.990600000000022
500,429,197.4896653294564,40.0,64,4.990800000000021
500,430,197.63022499084474,42.0,75,4.99150000000002
500,431,197.63970638513567,43.0,67,4.9912000000000205
500,432,197.4127969384193,39.0,67,4.99150000000002
500,433,197.84136480092994,42.0,72,4.990000000000023
500,434,197.6008944272995,42.0,72,4.9942000000000135
500,435,197.2373279333115,38.0,81,4.992400000000018
500,436,197.75291298627852,44.0,78,4.990600000000022
500,437,197.03694932460792,41.0,60,4.993000000000016
500,438,197.19856089353556,44.0,69,4.9925000000000175
500,439,197.82515281438828,45.0,61,4.9912000000000205
500,440,197.85623142719263,43.0,77,4.9912000000000205
500,441,197.91413398981092,37.0,69,4.992800000000017
500,442,197.906992661953,37.0,75,4.990200000000023
500,443,197.29311333894722,0.0,0,4.9702000000000695
500,444,197.84928071498877,19.0,51,4.9692000000001055
500,445,197.17082273960108,42.0,83,4.991000000000021
500,446,197.76448822021484,41.0,67,4.991800000000019
500,447,197.2087864041328,45.0,69,4.9929000000000165
500,448,197.90065517425532,39.0,75,4.991000000000021
500,449,197.41551662683483,36.0,56,4.9925000000000175
500,450,197.32553412914274,43.0,80,4.990400000000022
500,451,197.66648162603377,41.0,81,4.992200000000018
500,452,197.9431661128998,41.0,67,4.99150000000002
500,453,197.4888253331185,43.0,71,4.991900000000019
500,454,198.10315977334977,40.0,90,4.9912000000000205
500,455,198.07079137563716,38.0,55,4.99140000000002
500,456,197.6251983523369,42.0,72,4.990200000000023
500,457,197.93101491928104,44.0,56,4.993900000000014
500,458,197.69477782249456,0.0,0,4.973900000000061
500,459,197.4243194580079,40.0,79,4.993900000000085
500,460,197.7015588402748,44.0,49,4.990800000000021
500,461,197.95197087526324,42.0,74,4.990800000000021
500,462,197.59390716552736,40.0,60,4.991800000000019
500,463,197.3858293294907,41.0,59,4.991700000000019
500,464,197.32868951559064,42.0,54,4.99150000000002
500,465,197.48722562789925,0.0,0,4.971500000000066
500,466,197.00761425495142,40.0,61,4.990500000000022
500,467,197.9021493434906,43.0,71,4.990400000000022
500,468,197.78375363349906,33.0,62,4.993600000000015
500,469,197.8216524600983,41.0,54,4.99140000000002
500,470,198.10303542613985,37.0,63,4.991000000000021
500,471,197.584285902977,42.0,77,4.992100000000018
500,472,197.75125259160998,32.0,46,4.993100000000016
500,473,197.82534375190727,41.0,57,4.990400000000022
500,474,197.7668388724327,40.0,77,4.990600000000022
500,475,197.59995629787448,44.0,68,4.99130000000002
500,476,197.50315805673605,42.0,70,4.992100000000018
500,477,197.546329498291,41.0,70,4.990900000000021
500,478,197.87187167406086,0.0,0,4.970900000000068
500,479,197.67244721651082,42.0,71,4.9912000000000205
500,480,197.4297528266906,41.0,63,4.990100000000023
500,481,197.6760098338127,42.0,69,4.994100000000014
500,482,197.85317996740332,43.0,65,4.992700000000017
500,483,197.62182255983353,43.0,75,4.991800000000019
500,484,197.58522117137915,42.0,67,4.991700000000019
500,485,197.57784327268598,41.0,53,4.990600000000022
500,486,197.5732394576073,39.0,69,4.993900000000014
500,487,197.2260784268379,45.0,67,4.991900000000019
500,488,197.5475636005402,43.0,81,4.990700000000022
500,489,197.07960077524191,41.0,80,4.992700000000017
500,490,197.68214265108116,41.0,88,4.992200000000018
500,491,197.8583230853081,46.0,73,4.992100000000018
500,492,197.53043690919876,38.0,84,4.991100000000021
500,493,197.03746709823605,41.0,63,4.994000000000014
500,494,197.50285689830784,42.0,79,4.990700000000022
500,495,197.61786429882054,42.0,67,4.990600000000022
500,496,197.57467390298845,41.0,78,4.989700000000024
500,497,197.17451975345605,0.0,0,4.969700000000071
500,498,197.9290949583055,0.0,0,4.949700000000117
500,499,197.41660646200182,38.0,58,4.967700000000143
500,500,197.43300498723985,43.0,62,4.990700000000166
500,501,197.33814730644227,38.0,51,4.990800000000021
500,502,197.16692280769348,0.0,0,4.970800000000068
500,503,197.61550799608224,0.0,0,4.950800000000115
500,504,197.35516434907925,42.0,87,4.972800000000138
500,505,197.43385488986976,43.0,77,4.99140000000002
500,506,197.7540970206261,0.0,0,4.971400000000067
500,507,197.22681159973143,44.0,70,4.993200000000016
500,508,197.8859417915345,42.0,73,4.990500000000022
500,509,197.87863820791242,38.0,77,4.990300000000023
500,510,198.0058005213737,41.0,67,4.9925000000000175
500,511,197.81168612241748,40.0,67,4.991900000000019
500,512,197.45777221918095,43.0,58,4.995400000000011
500,513,197.8784394741058,40.0,73,4.9912000000000205
500,514,197.84214789867406,44.0,83,4.992200000000018
500,515,197.2245455265044,42.0,70,4.9929000000000165
500,516,197.8063268899917,42.0,63,4.99140000000002
500,517,197.4465188503266,0.0,33,4.971400000000067
500,518,197.43805876970296,40.0,66,4.991400000000091
500,519,197.86539757251742,42.0,64,4.992200000000018
500,520,197.8750966191292,40.0,85,4.989700000000024
500,521,197.49925966262813,42.0,73,4.994500000000013
500,522,197.56432261466975,40.0,70,4.99130000000002
500,523,197.68287800550462,33.0,67,4.990800000000021
500,524,198.10091580152516,41.0,78,4.992100000000018
500,525,197.4877026677131,37.0,63,4.991800000000019
500,526,197.7391660571099,45.0,60,4.992000000000019
500,527,197.39814127683638,43.0,81,4.991000000000021
500,528,197.9586037278176,41.0,80,4.989700000000024
500,529,197.61982238292688,42.0,63,4.990000000000023
